rank,truth_label,truth_kind,match_type,candidate_stage,candidate_category,review_bucket,visibility,confidence,a_document,a_page,b_document,b_page,a_text_source,b_text_source,a_best_word_count,b_best_word_count,a_ocr_route,b_ocr_route,a_tesseract_attempted,b_tesseract_attempted,a_tesseract_usable,b_tesseract_usable,a_openai_ocr_selected,b_openai_ocr_selected,a_low_information,b_low_information,signals,deterministic_passes,diag_group,diag_emb_score,diag_has_supporting_evidence,diag_has_det_pass_matched,diag_has_non_embedding_signal,diag_has_key_token_signal,diag_key_token_score,diag_has_rare_token_signal,diag_rare_token_score,diag_has_perceptual_support,diag_perceptual_score,diag_has_sequence_signal,diag_sequence_score,diag_same_document,diag_a_best_word_count,diag_b_best_word_count,diag_min_word_count,diag_combined_word_count,diag_matched_passes,diag_non_embedding_signal_names
2792,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7671,ere_records/ere_record_013.pdf,6,received_records/received_batch_013.pdf,2,ocr,native,68,43,openai_ocr_fallback,native_only,True,False,False,False,True,False,False,False,embedding_similarity=0.7671,,unlabeled,0.7671,False,False,False,False,,False,,False,,False,,False,68,43,43,111,,
2793,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7671,ere_records/ere_record_023.pdf,2,received_records/received_batch_020.pdf,3,ocr,native,44,35,tesseract_usable,tesseract_weak,True,True,True,True,False,False,False,False,embedding_similarity=0.7671,,unlabeled,0.7671,False,False,False,False,,False,,False,,False,,False,44,35,35,79,,
2794,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.767,ere_records/ere_record_024.pdf,7,ere_records/ere_record_007.pdf,3,ocr,ocr,41,69,tesseract_usable,openai_ocr_fallback,True,True,True,False,False,True,False,False,embedding_similarity=0.7670,,unlabeled,0.767,False,False,False,False,,False,,False,,False,,False,41,69,41,110,,
2795,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.767,received_records/received_batch_008.pdf,5,received_records/received_batch_012.pdf,3,ocr,native,38,35,tesseract_usable,tesseract_weak,True,True,True,True,False,False,False,False,embedding_similarity=0.7670,,unlabeled,0.767,False,False,False,False,,False,,False,,False,,False,38,35,35,73,,
2796,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7668,received_records/received_batch_005.pdf,7,received_records/received_batch_012.pdf,7,ocr,native,48,38,tesseract_usable,tesseract_weak,True,True,True,True,False,False,False,False,embedding_similarity=0.7668,,unlabeled,0.7668,False,False,False,False,,False,,False,,False,,False,48,38,38,86,,
2797,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7662,ere_records/ere_record_019.pdf,7,ere_records/ere_record_014.pdf,3,native,ocr,35,64,tesseract_weak,openai_ocr_fallback,True,True,True,False,False,True,False,False,embedding_similarity=0.7662,,unlabeled,0.7662,False,False,False,False,,False,,False,,False,,False,35,64,35,99,,
2798,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7662,ere_records/ere_record_026.pdf,3,received_records/received_batch_011.pdf,3,ocr,ocr,57,50,openai_ocr_fallback,tesseract_usable,True,True,False,True,True,False,False,False,embedding_similarity=0.7662,,unlabeled,0.7662,False,False,False,False,,False,,False,,False,,False,57,50,50,107,,
2799,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7661,ere_records/ere_record_005.pdf,4,ere_records/ere_record_028.pdf,4,ocr,ocr,34,50,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.7661,,unlabeled,0.7661,False,False,False,False,,False,,False,,False,,False,34,50,34,84,,
2800,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7661,ere_records/ere_record_020.pdf,4,ere_records/ere_record_028.pdf,4,ocr,ocr,54,50,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.7661,,unlabeled,0.7661,False,False,False,False,,False,,False,,False,,False,54,50,50,104,,
2801,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7659,received_records/received_batch_026.pdf,4,received_records/received_batch_006.pdf,4,native,ocr,47,56,native_only,openai_ocr_fallback,False,True,False,False,False,True,False,False,embedding_similarity=0.7659,,unlabeled,0.7659,False,False,False,False,,False,,False,,False,,False,47,56,47,103,,
2802,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7649,received_records/received_batch_009.pdf,5,ere_records/ere_record_010.pdf,6,ocr,ocr,64,41,openai_ocr_fallback,tesseract_usable,True,True,False,True,True,False,False,False,embedding_similarity=0.7649,,unlabeled,0.7649,False,False,False,False,,False,,False,,False,,False,64,41,41,105,,
2803,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7647,ere_records/ere_record_013.pdf,6,ere_records/ere_record_018.pdf,2,ocr,native,68,46,openai_ocr_fallback,native_only,True,False,False,False,True,False,False,False,embedding_similarity=0.7647,,unlabeled,0.7647,False,False,False,False,,False,,False,,False,,False,68,46,46,114,,
2804,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7647,ere_records/ere_record_028.pdf,3,ere_records/ere_record_028.pdf,6,ocr,native,54,41,tesseract_usable,native_only,True,False,True,False,False,False,False,False,embedding_similarity=0.7647,,unlabeled,0.7647,False,False,False,False,,False,,False,,False,,True,54,41,41,95,,
2805,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7646,ere_records/ere_record_006.pdf,7,ere_records/ere_record_028.pdf,4,ocr,ocr,37,50,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.7646,,unlabeled,0.7646,False,False,False,False,,False,,False,,False,,False,37,50,37,87,,
2806,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7641,ere_records/ere_record_015.pdf,5,received_records/received_batch_031.pdf,5,ocr,ocr,64,62,openai_ocr_fallback,openai_ocr_fallback,True,True,False,False,True,True,False,False,embedding_similarity=0.7641,,unlabeled,0.7641,False,False,False,False,,False,,False,,False,,False,64,62,62,126,,
2807,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7634,received_records/received_batch_025.pdf,5,received_records/received_batch_006.pdf,2,ocr,ocr,49,40,openai_ocr_fallback,tesseract_usable,True,True,False,True,True,False,False,False,embedding_similarity=0.7634,,unlabeled,0.7634,False,False,False,False,,False,,False,,False,,False,49,40,40,89,,
2808,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7632,ere_records/ere_record_005.pdf,3,ere_records/ere_record_015.pdf,5,ocr,ocr,71,64,openai_ocr_fallback,openai_ocr_fallback,True,True,False,False,True,True,False,False,embedding_similarity=0.7632,,unlabeled,0.7632,False,False,False,False,,False,,False,,False,,False,71,64,64,135,,
2809,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7629,ere_records/ere_record_006.pdf,4,received_records/received_batch_017.pdf,2,ocr,native,81,47,openai_ocr_fallback,native_only,True,False,False,False,True,False,False,False,embedding_similarity=0.7629,,unlabeled,0.7629,False,False,False,False,,False,,False,,False,,False,81,47,47,128,,
2810,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7628,ere_records/ere_record_023.pdf,2,ere_records/ere_record_019.pdf,2,ocr,native,44,34,tesseract_usable,tesseract_weak,True,True,True,True,False,False,False,False,embedding_similarity=0.7628,,unlabeled,0.7628,False,False,False,False,,False,,False,,False,,False,44,34,34,78,,
2811,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7627,ere_records/ere_record_023.pdf,2,ere_records/ere_record_024.pdf,2,ocr,ocr,44,37,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.7627,,unlabeled,0.7627,False,False,False,False,,False,,False,,False,,False,44,37,37,81,,
2812,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7625,received_records/received_batch_003.pdf,4,received_records/received_batch_008.pdf,4,ocr,ocr,68,46,openai_ocr_fallback,tesseract_usable,True,True,False,True,True,False,False,False,embedding_similarity=0.7625,,unlabeled,0.7625,False,False,False,False,,False,,False,,False,,False,68,46,46,114,,
2813,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7625,received_records/received_batch_003.pdf,4,received_records/received_batch_011.pdf,1,ocr,native,68,43,openai_ocr_fallback,native_only,True,False,False,False,True,False,False,False,embedding_similarity=0.7625,,unlabeled,0.7625,False,False,False,False,,False,,False,,False,,False,68,43,43,111,,
2814,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7623,ere_records/ere_record_023.pdf,2,received_records/received_batch_020.pdf,2,ocr,native,44,35,tesseract_usable,tesseract_weak,True,True,True,True,False,False,False,False,embedding_similarity=0.7623,,unlabeled,0.7623,False,False,False,False,,False,,False,,False,,False,44,35,35,79,,
2815,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7622,ere_records/ere_record_006.pdf,4,received_records/received_batch_012.pdf,2,ocr,native,81,47,openai_ocr_fallback,native_only,True,False,False,False,True,False,False,False,embedding_similarity=0.7622,,unlabeled,0.7622,False,False,False,False,,False,,False,,False,,False,81,47,47,128,,
2816,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7621,ere_records/ere_record_011.pdf,4,ere_records/ere_record_028.pdf,4,ocr,ocr,54,50,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.7621,,unlabeled,0.7621,False,False,False,False,,False,,False,,False,,False,54,50,50,104,,
2817,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.762,received_records/received_batch_003.pdf,6,received_records/received_batch_023.pdf,3,native,ocr,50,41,native_only,tesseract_usable,False,True,False,True,False,False,False,False,embedding_similarity=0.7620,,unlabeled,0.762,False,False,False,False,,False,,False,,False,,False,50,41,41,91,,
2818,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7619,ere_records/ere_record_006.pdf,4,received_records/received_batch_011.pdf,2,ocr,ocr,81,49,openai_ocr_fallback,tesseract_usable,True,True,False,True,True,False,False,False,embedding_similarity=0.7619,,unlabeled,0.7619,False,False,False,False,,False,,False,,False,,False,81,49,49,130,,
2819,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7616,received_records/received_batch_001.pdf,1,ere_records/ere_record_026.pdf,3,native,ocr,47,57,native_only,openai_ocr_fallback,False,True,False,False,False,True,False,False,embedding_similarity=0.7616,,unlabeled,0.7616,False,False,False,False,,False,,False,,False,,False,47,57,47,104,,
2820,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7612,ere_records/ere_record_005.pdf,3,received_records/received_batch_026.pdf,7,ocr,ocr,71,40,openai_ocr_fallback,tesseract_usable,True,True,False,True,True,False,False,False,embedding_similarity=0.7612,,unlabeled,0.7612,False,False,False,False,,False,,False,,False,,False,71,40,40,111,,
2821,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7612,received_records/received_batch_003.pdf,6,ere_records/ere_record_022.pdf,3,native,ocr,50,41,native_only,tesseract_usable,False,True,False,True,False,False,False,False,embedding_similarity=0.7612,,unlabeled,0.7612,False,False,False,False,,False,,False,,False,,False,50,41,41,91,,
2822,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7611,ere_records/ere_record_017.pdf,2,received_records/received_batch_027.pdf,2,ocr,ocr,69,36,openai_ocr_fallback,tesseract_usable,True,True,False,True,True,False,False,False,embedding_similarity=0.7611,,unlabeled,0.7611,False,False,False,False,,False,,False,,False,,False,69,36,36,105,,
2823,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7607,received_records/received_batch_001.pdf,1,received_records/received_batch_006.pdf,1,native,ocr,47,63,native_only,openai_ocr_fallback,False,True,False,False,False,True,False,False,embedding_similarity=0.7607,,unlabeled,0.7607,False,False,False,False,,False,,False,,False,,False,47,63,47,110,,
2824,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7607,received_records/received_batch_007.pdf,3,received_records/received_batch_006.pdf,1,ocr,ocr,51,63,tesseract_usable,openai_ocr_fallback,True,True,True,False,False,True,False,False,embedding_similarity=0.7607,,unlabeled,0.7607,False,False,False,False,,False,,False,,False,,False,51,63,51,114,,
2825,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7606,received_records/received_batch_003.pdf,4,ere_records/ere_record_007.pdf,1,ocr,native,68,46,openai_ocr_fallback,native_only,True,False,False,False,True,False,False,False,embedding_similarity=0.7606,,unlabeled,0.7606,False,False,False,False,,False,,False,,False,,False,68,46,46,114,,
2826,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7605,ere_records/ere_record_016.pdf,6,ere_records/ere_record_008.pdf,8,ocr,ocr,66,64,openai_ocr_fallback,openai_ocr_fallback,True,True,False,False,True,True,False,False,embedding_similarity=0.7605,,unlabeled,0.7605,False,False,False,False,,False,,False,,False,,False,66,64,64,130,,
2827,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7603,ere_records/ere_record_027.pdf,8,ere_records/ere_record_022.pdf,5,ocr,ocr,55,34,openai_ocr_fallback,tesseract_usable,True,True,False,True,True,False,False,False,embedding_similarity=0.7603,,unlabeled,0.7603,False,False,False,False,,False,,False,,False,,False,55,34,34,89,,
2828,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7602,ere_records/ere_record_026.pdf,3,received_records/received_batch_026.pdf,1,ocr,native,57,47,openai_ocr_fallback,native_only,True,False,False,False,True,False,False,False,embedding_similarity=0.7602,,unlabeled,0.7602,False,False,False,False,,False,,False,,False,,False,57,47,47,104,,
2829,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7599,ere_records/ere_record_009.pdf,2,ere_records/ere_record_014.pdf,8,ocr,native,44,44,tesseract_usable,native_only,True,False,True,False,False,False,False,False,embedding_similarity=0.7599,,unlabeled,0.7599,False,False,False,False,,False,,False,,False,,False,44,44,44,88,,
2830,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7598,ere_records/ere_record_006.pdf,4,received_records/received_batch_012.pdf,1,ocr,native,81,47,openai_ocr_fallback,native_only,True,False,False,False,True,False,False,False,embedding_similarity=0.7598,,unlabeled,0.7598,False,False,False,False,,False,,False,,False,,False,81,47,47,128,,
2831,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7598,ere_records/ere_record_025.pdf,8,received_records/received_batch_029.pdf,1,ocr,native,48,42,openai_ocr_fallback,native_only,True,False,False,False,True,False,False,False,embedding_similarity=0.7598,,unlabeled,0.7598,False,False,False,False,,False,,False,,False,,False,48,42,42,90,,
2832,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7597,received_records/received_batch_022.pdf,3,received_records/received_batch_022.pdf,4,ocr,native,74,44,openai_ocr_fallback,native_only,True,False,False,False,True,False,False,False,embedding_similarity=0.7597,,unlabeled,0.7597,False,False,False,False,,False,,False,,False,,True,74,44,44,118,,
2833,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7595,ere_records/ere_record_020.pdf,4,received_records/received_batch_008.pdf,1,ocr,native,54,42,tesseract_usable,native_only,True,False,True,False,False,False,False,False,embedding_similarity=0.7595,,unlabeled,0.7595,False,False,False,False,,False,,False,,False,,False,54,42,42,96,,
2834,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7594,ere_records/ere_record_015.pdf,6,received_records/received_batch_013.pdf,1,ocr,native,51,40,openai_ocr_fallback,native_only,True,False,False,False,True,False,False,False,embedding_similarity=0.7594,,unlabeled,0.7594,False,False,False,False,,False,,False,,False,,False,51,40,40,91,,
2835,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7594,ere_records/ere_record_025.pdf,8,received_records/received_batch_004.pdf,4,ocr,ocr,48,43,openai_ocr_fallback,tesseract_usable,True,True,False,True,True,False,False,False,embedding_similarity=0.7594,,unlabeled,0.7594,False,False,False,False,,False,,False,,False,,False,48,43,43,91,,
2836,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7594,received_records/received_batch_018.pdf,4,received_records/received_batch_005.pdf,1,ocr,native,49,32,openai_ocr_fallback,tesseract_weak,True,True,False,True,True,False,False,False,embedding_similarity=0.7594,,unlabeled,0.7594,False,False,False,False,,False,,False,,False,,False,49,32,32,81,,
2837,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.759,ere_records/ere_record_020.pdf,1,received_records/received_batch_011.pdf,5,native,ocr,43,82,native_only,openai_ocr_fallback,False,True,False,False,False,True,False,False,embedding_similarity=0.7590,,unlabeled,0.759,False,False,False,False,,False,,False,,False,,False,43,82,43,125,,
2838,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7587,ere_records/ere_record_011.pdf,4,received_records/received_batch_025.pdf,3,ocr,ocr,54,44,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.7587,,unlabeled,0.7587,False,False,False,False,,False,,False,,False,,False,54,44,44,98,,
2839,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7586,received_records/received_batch_003.pdf,5,received_records/received_batch_020.pdf,1,native,native,35,42,tesseract_weak,native_only,True,False,True,False,False,False,False,False,embedding_similarity=0.7586,,unlabeled,0.7586,False,False,False,False,,False,,False,,False,,False,35,42,35,77,,
2840,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7585,received_records/received_batch_010.pdf,7,ere_records/ere_record_014.pdf,3,ocr,ocr,51,64,openai_ocr_fallback,openai_ocr_fallback,True,True,False,False,True,True,False,False,embedding_similarity=0.7585,,unlabeled,0.7585,False,False,False,False,,False,,False,,False,,False,51,64,51,115,,
2841,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7582,ere_records/ere_record_013.pdf,1,ere_records/ere_record_022.pdf,1,ocr,native,35,45,tesseract_usable,native_only,True,False,True,False,False,False,False,False,embedding_similarity=0.7582,,unlabeled,0.7582,False,False,False,False,,False,,False,,False,,False,35,45,35,80,,
2842,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7581,ere_records/ere_record_025.pdf,8,received_records/received_batch_027.pdf,1,ocr,native,48,40,openai_ocr_fallback,native_only,True,False,False,False,True,False,False,False,embedding_similarity=0.7581,,unlabeled,0.7581,False,False,False,False,,False,,False,,False,,False,48,40,40,88,,
2843,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.758,ere_records/ere_record_013.pdf,6,received_records/received_batch_016.pdf,2,ocr,ocr,68,45,openai_ocr_fallback,tesseract_usable,True,True,False,True,True,False,False,False,embedding_similarity=0.7580,,unlabeled,0.758,False,False,False,False,,False,,False,,False,,False,68,45,45,113,,
2844,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.758,ere_records/ere_record_020.pdf,4,received_records/received_batch_007.pdf,2,ocr,ocr,54,45,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.7580,,unlabeled,0.758,False,False,False,False,,False,,False,,False,,False,54,45,45,99,,
2845,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7577,received_records/received_batch_003.pdf,4,received_records/received_batch_016.pdf,2,ocr,ocr,68,45,openai_ocr_fallback,tesseract_usable,True,True,False,True,True,False,False,False,embedding_similarity=0.7577,,unlabeled,0.7577,False,False,False,False,,False,,False,,False,,False,68,45,45,113,,
2846,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7576,ere_records/ere_record_008.pdf,8,received_records/received_batch_028.pdf,1,ocr,native,64,34,openai_ocr_fallback,tesseract_weak,True,True,False,True,True,False,False,False,embedding_similarity=0.7576,,unlabeled,0.7576,False,False,False,False,,False,,False,,False,,False,64,34,34,98,,
2847,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7576,received_records/received_batch_010.pdf,7,received_records/received_batch_027.pdf,2,ocr,ocr,51,36,openai_ocr_fallback,tesseract_usable,True,True,False,True,True,False,False,False,embedding_similarity=0.7576,,unlabeled,0.7576,False,False,False,False,,False,,False,,False,,False,51,36,36,87,,
2848,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7574,ere_records/ere_record_019.pdf,2,received_records/received_batch_012.pdf,4,native,native,34,42,tesseract_weak,native_only,True,False,True,False,False,False,False,False,embedding_similarity=0.7574,,unlabeled,0.7574,False,False,False,False,,False,,False,,False,,False,34,42,34,76,,
2849,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7573,received_records/received_batch_003.pdf,6,ere_records/ere_record_024.pdf,7,native,ocr,50,41,native_only,tesseract_usable,False,True,False,True,False,False,False,False,embedding_similarity=0.7573,,unlabeled,0.7573,False,False,False,False,,False,,False,,False,,False,50,41,41,91,,
2850,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7573,received_records/received_batch_012.pdf,7,ere_records/ere_record_010.pdf,3,native,ocr,38,55,tesseract_weak,openai_ocr_fallback,True,True,True,False,False,True,False,False,embedding_similarity=0.7573,,unlabeled,0.7573,False,False,False,False,,False,,False,,False,,False,38,55,38,93,,
2851,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7572,ere_records/ere_record_020.pdf,4,received_records/received_batch_005.pdf,3,ocr,native,54,42,tesseract_usable,native_only,True,False,True,False,False,False,False,False,embedding_similarity=0.7572,,unlabeled,0.7572,False,False,False,False,,False,,False,,False,,False,54,42,42,96,,
2852,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7572,received_records/received_batch_001.pdf,6,received_records/received_batch_021.pdf,2,ocr,ocr,76,44,openai_ocr_fallback,tesseract_usable,True,True,False,True,True,False,False,False,embedding_similarity=0.7572,,unlabeled,0.7572,False,False,False,False,,False,,False,,False,,False,76,44,44,120,,
2853,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.757,ere_records/ere_record_012.pdf,3,ere_records/ere_record_009.pdf,2,native,ocr,42,44,native_only,tesseract_usable,False,True,False,True,False,False,False,False,embedding_similarity=0.7570,,unlabeled,0.757,False,False,False,False,,False,,False,,False,,False,42,44,42,86,,
2854,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7566,ere_records/ere_record_005.pdf,2,received_records/received_batch_012.pdf,5,ocr,native,64,38,openai_ocr_fallback,tesseract_weak,True,True,False,True,True,False,False,False,embedding_similarity=0.7566,,unlabeled,0.7566,False,False,False,False,,False,,False,,False,,False,64,38,38,102,,
2855,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7564,ere_records/ere_record_008.pdf,8,received_records/received_batch_030.pdf,1,ocr,native,64,34,openai_ocr_fallback,tesseract_weak,True,True,False,True,True,False,False,False,embedding_similarity=0.7564,,unlabeled,0.7564,False,False,False,False,,False,,False,,False,,False,64,34,34,98,,
2856,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7564,ere_records/ere_record_020.pdf,4,received_records/received_batch_004.pdf,2,ocr,native,54,42,tesseract_usable,native_only,True,False,True,False,False,False,False,False,embedding_similarity=0.7564,,unlabeled,0.7564,False,False,False,False,,False,,False,,False,,False,54,42,42,96,,
2857,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7562,ere_records/ere_record_006.pdf,4,received_records/received_batch_031.pdf,2,ocr,ocr,81,49,openai_ocr_fallback,tesseract_usable,True,True,False,True,True,False,False,False,embedding_similarity=0.7562,,unlabeled,0.7562,False,False,False,False,,False,,False,,False,,False,81,49,49,130,,
2858,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7559,ere_records/ere_record_013.pdf,1,received_records/received_batch_004.pdf,2,ocr,native,35,42,tesseract_usable,native_only,True,False,True,False,False,False,False,False,embedding_similarity=0.7559,,unlabeled,0.7559,False,False,False,False,,False,,False,,False,,False,35,42,35,77,,
2859,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7556,received_records/received_batch_002.pdf,1,received_records/received_batch_020.pdf,2,native,native,41,35,native_only,tesseract_weak,False,True,False,True,False,False,False,False,embedding_similarity=0.7556,,unlabeled,0.7556,False,False,False,False,,False,,False,,False,,False,41,35,35,76,,
2860,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7555,received_records/received_batch_001.pdf,6,received_records/received_batch_025.pdf,3,ocr,ocr,76,44,openai_ocr_fallback,tesseract_usable,True,True,False,True,True,False,False,False,embedding_similarity=0.7555,,unlabeled,0.7555,False,False,False,False,,False,,False,,False,,False,76,44,44,120,,
2861,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7553,ere_records/ere_record_008.pdf,8,ere_records/ere_record_012.pdf,1,ocr,native,64,34,openai_ocr_fallback,tesseract_weak,True,True,False,True,True,False,False,False,embedding_similarity=0.7553,,unlabeled,0.7553,False,False,False,False,,False,,False,,False,,False,64,34,34,98,,
