rank,truth_label,truth_kind,match_type,candidate_stage,candidate_category,review_bucket,visibility,confidence,a_document,a_page,b_document,b_page,a_text_source,b_text_source,a_best_word_count,b_best_word_count,a_ocr_route,b_ocr_route,a_tesseract_attempted,b_tesseract_attempted,a_tesseract_usable,b_tesseract_usable,a_openai_ocr_selected,b_openai_ocr_selected,a_low_information,b_low_information,signals,deterministic_passes,diag_group,diag_emb_score,diag_has_supporting_evidence,diag_has_det_pass_matched,diag_has_non_embedding_signal,diag_has_key_token_signal,diag_key_token_score,diag_has_rare_token_signal,diag_rare_token_score,diag_has_perceptual_support,diag_perceptual_score,diag_has_sequence_signal,diag_sequence_score,diag_same_document,diag_a_best_word_count,diag_b_best_word_count,diag_min_word_count,diag_combined_word_count,diag_matched_passes,diag_non_embedding_signal_names
5163,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.713,source_A_client_upload/intake_batch_001.pdf,16,source_C_scanned_mail/intake_batch_004.pdf,8,ocr,ocr,83,42,openai_ocr_fallback,tesseract_usable,True,True,False,True,True,False,False,False,embedding_similarity=0.7130,,unlabeled,0.713,False,False,False,False,,False,,False,,False,,False,83,42,42,125,,
5164,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.713,source_A_client_upload/intake_batch_004.pdf,2,source_F_fax_batch/intake_batch_006.pdf,5,ocr,ocr,35,43,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.7130,,unlabeled,0.713,False,False,False,False,,False,,False,,False,,False,35,43,35,78,,
5165,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.713,source_B_email_attachment/intake_batch_005.pdf,4,source_B_email_attachment/evidence_bundle_partial_0007_excerpt.pdf,2,ocr,ocr,99,39,openai_ocr_fallback,tesseract_usable,True,True,False,True,True,False,False,False,embedding_similarity=0.7130,,unlabeled,0.713,False,False,False,False,,False,,False,,False,,False,99,39,39,138,,
5166,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7127,source_F_fax_batch/intake_batch_005.pdf,13,source_F_fax_batch/evidence_bundle_partial_0015_full.pdf,1,ocr,ocr,94,44,openai_ocr_fallback,tesseract_usable,True,True,False,True,True,False,False,False,embedding_similarity=0.7127,,unlabeled,0.7127,False,False,False,False,,False,,False,,False,,False,94,44,44,138,,
5167,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7124,source_B_email_attachment/intake_batch_002.pdf,15,source_F_fax_batch/evidence_bundle_partial_0011_excerpt.pdf,1,ocr,ocr,43,79,openai_ocr_fallback,openai_ocr_fallback,True,True,False,False,True,True,False,False,embedding_similarity=0.7124,,unlabeled,0.7124,False,False,False,False,,False,,False,,False,,False,43,79,43,122,,
5168,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7124,source_E_manual_rescan/intake_batch_001.pdf,14,source_D_legacy_export/intake_batch_003.pdf,5,native,ocr,51,38,native_only,tesseract_usable,False,True,False,True,False,False,False,False,embedding_similarity=0.7124,,unlabeled,0.7124,False,False,False,False,,False,,False,,False,,False,51,38,38,89,,
5169,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7124,source_E_manual_rescan/intake_batch_002.pdf,13,source_F_fax_batch/intake_batch_006.pdf,4,ocr,ocr,50,44,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.7124,,unlabeled,0.7124,False,False,False,False,,False,,False,,False,,False,50,44,44,94,,
5170,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7121,source_A_client_upload/intake_batch_003.pdf,16,source_E_manual_rescan/intake_batch_004.pdf,10,ocr,ocr,69,69,openai_ocr_fallback,openai_ocr_fallback,True,True,False,False,True,True,False,False,embedding_similarity=0.7121,,unlabeled,0.7121,False,False,False,False,,False,,False,,False,,False,69,69,69,138,,
5171,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7119,source_B_email_attachment/intake_batch_002.pdf,15,source_F_fax_batch/intake_batch_001.pdf,9,ocr,native,43,46,openai_ocr_fallback,native_only,True,False,False,False,True,False,False,False,embedding_similarity=0.7119,,unlabeled,0.7119,False,False,False,False,,False,,False,,False,,False,43,46,43,89,,
5172,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7118,source_E_manual_rescan/intake_batch_002.pdf,18,source_F_fax_batch/intake_batch_004.pdf,13,ocr,ocr,74,41,openai_ocr_fallback,openai_ocr_fallback,True,True,False,False,True,True,False,False,embedding_similarity=0.7118,,unlabeled,0.7118,False,False,False,False,,False,,False,,False,,False,74,41,41,115,,
5173,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7117,source_D_legacy_export/intake_batch_004.pdf,12,source_C_scanned_mail/intake_batch_005.pdf,18,ocr,ocr,93,72,openai_ocr_fallback,openai_ocr_fallback,True,True,False,False,True,True,False,False,embedding_similarity=0.7117,,unlabeled,0.7117,False,False,False,False,,False,,False,,False,,False,93,72,72,165,,
5174,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7114,source_D_legacy_export/intake_batch_001.pdf,11,source_D_legacy_export/intake_batch_001.pdf,17,ocr,ocr,39,45,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.7114,,unlabeled,0.7114,False,False,False,False,,False,,False,,False,,True,39,45,39,84,,
5175,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7114,source_D_legacy_export/intake_batch_004.pdf,17,source_C_scanned_mail/intake_batch_005.pdf,12,ocr,ocr,93,36,openai_ocr_fallback,tesseract_usable,True,True,False,True,True,False,False,False,embedding_similarity=0.7114,,unlabeled,0.7114,False,False,False,False,,False,,False,,False,,False,93,36,36,129,,
5176,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7113,source_E_manual_rescan/intake_batch_002.pdf,17,source_F_fax_batch/intake_batch_003.pdf,17,ocr,ocr,54,76,tesseract_usable,openai_ocr_fallback,True,True,True,False,False,True,False,False,embedding_similarity=0.7113,,unlabeled,0.7113,False,False,False,False,,False,,False,,False,,False,54,76,54,130,,
5177,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7111,source_A_client_upload/intake_batch_004.pdf,2,source_E_manual_rescan/intake_batch_001.pdf,9,ocr,native,35,43,tesseract_usable,native_only,True,False,True,False,False,False,False,False,embedding_similarity=0.7111,,unlabeled,0.7111,False,False,False,False,,False,,False,,False,,False,35,43,35,78,,
5178,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7111,source_B_email_attachment/intake_batch_002.pdf,8,source_B_email_attachment/intake_batch_005.pdf,18,ocr,ocr,42,36,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.7111,,unlabeled,0.7111,False,False,False,False,,False,,False,,False,,False,42,36,36,78,,
5179,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7111,source_C_scanned_mail/intake_batch_003.pdf,18,source_C_scanned_mail/intake_batch_003.pdf,5,ocr,ocr,42,31,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.7111,,unlabeled,0.7111,False,False,False,False,,False,,False,,False,,True,42,31,31,73,,
5180,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.711,source_C_scanned_mail/intake_batch_003.pdf,5,source_C_scanned_mail/intake_batch_003.pdf,9,ocr,ocr,31,42,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.7110,,unlabeled,0.711,False,False,False,False,,False,,False,,False,,True,31,42,31,73,,
5181,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7109,source_B_email_attachment/intake_batch_002.pdf,15,source_F_fax_batch/evidence_bundle_partial_0002_full.pdf,5,ocr,ocr,43,69,openai_ocr_fallback,openai_ocr_fallback,True,True,False,False,True,True,False,False,embedding_similarity=0.7109,,unlabeled,0.7109,False,False,False,False,,False,,False,,False,,False,43,69,43,112,,
5182,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7108,source_D_legacy_export/intake_batch_001.pdf,10,source_D_legacy_export/intake_batch_001.pdf,17,ocr,ocr,39,45,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.7108,,unlabeled,0.7108,False,False,False,False,,False,,False,,False,,True,39,45,39,84,,
5183,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7106,source_A_client_upload/intake_batch_004.pdf,2,source_C_scanned_mail/intake_batch_001.pdf,7,ocr,native,35,43,tesseract_usable,native_only,True,False,True,False,False,False,False,False,embedding_similarity=0.7106,,unlabeled,0.7106,False,False,False,False,,False,,False,,False,,False,35,43,35,78,,
5184,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7103,source_C_scanned_mail/intake_batch_001.pdf,11,source_C_scanned_mail/intake_batch_003.pdf,18,ocr,ocr,42,42,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.7103,,unlabeled,0.7103,False,False,False,False,,False,,False,,False,,False,42,42,42,84,,
5185,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7101,source_B_email_attachment/intake_batch_005.pdf,4,source_F_fax_batch/evidence_bundle_partial_0015_full.pdf,2,ocr,ocr,99,78,openai_ocr_fallback,openai_ocr_fallback,True,True,False,False,True,True,False,False,embedding_similarity=0.7101,,unlabeled,0.7101,False,False,False,False,,False,,False,,False,,False,99,78,78,177,,
5186,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7099,source_A_client_upload/intake_batch_004.pdf,2,source_C_scanned_mail/intake_batch_004.pdf,2,ocr,native,35,40,tesseract_usable,native_only,True,False,True,False,False,False,False,False,embedding_similarity=0.7099,,unlabeled,0.7099,False,False,False,False,,False,,False,,False,,False,35,40,35,75,,
5187,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7097,source_C_scanned_mail/intake_batch_001.pdf,18,source_B_email_attachment/intake_batch_006.pdf,5,ocr,ocr,55,53,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.7097,,unlabeled,0.7097,False,False,False,False,,False,,False,,False,,False,55,53,53,108,,
5188,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7097,source_D_legacy_export/intake_batch_005.pdf,10,source_E_manual_rescan/intake_batch_001.pdf,16,ocr,ocr,88,77,openai_ocr_fallback,openai_ocr_fallback,True,True,False,False,True,True,False,False,embedding_similarity=0.7097,,unlabeled,0.7097,False,False,False,False,,False,,False,,False,,False,88,77,77,165,,
5189,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7096,source_B_email_attachment/intake_batch_004.pdf,6,source_B_email_attachment/intake_batch_002.pdf,1,ocr,ocr,71,41,openai_ocr_fallback,tesseract_usable,True,True,False,True,True,False,False,False,embedding_similarity=0.7096,,unlabeled,0.7096,False,False,False,False,,False,,False,,False,,False,71,41,41,112,,
5190,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7095,source_D_legacy_export/intake_batch_002.pdf,10,source_B_email_attachment/intake_batch_005.pdf,11,ocr,ocr,34,75,tesseract_usable,openai_ocr_fallback,True,True,True,False,False,True,False,False,embedding_similarity=0.7095,,unlabeled,0.7095,False,False,False,False,,False,,False,,False,,False,34,75,34,109,,
5191,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7093,source_E_manual_rescan/intake_batch_003.pdf,11,source_D_legacy_export/intake_batch_004.pdf,8,ocr,ocr,84,35,openai_ocr_fallback,tesseract_usable,True,True,False,True,True,False,False,False,embedding_similarity=0.7093,,unlabeled,0.7093,False,False,False,False,,False,,False,,False,,False,84,35,35,119,,
5192,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7091,source_E_manual_rescan/intake_batch_002.pdf,17,source_E_manual_rescan/intake_batch_004.pdf,10,ocr,ocr,54,69,tesseract_usable,openai_ocr_fallback,True,True,True,False,False,True,False,False,embedding_similarity=0.7091,,unlabeled,0.7091,False,False,False,False,,False,,False,,False,,False,54,69,54,123,,
5193,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7089,source_B_email_attachment/intake_batch_005.pdf,4,source_F_fax_batch/evidence_bundle_partial_0015_full.pdf,1,ocr,ocr,99,44,openai_ocr_fallback,tesseract_usable,True,True,False,True,True,False,False,False,embedding_similarity=0.7089,,unlabeled,0.7089,False,False,False,False,,False,,False,,False,,False,99,44,44,143,,
5194,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7089,source_C_scanned_mail/intake_batch_001.pdf,18,source_D_legacy_export/evidence_bundle_partial_0013_full.pdf,5,ocr,ocr,55,43,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.7089,,unlabeled,0.7089,False,False,False,False,,False,,False,,False,,False,55,43,43,98,,
5195,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7089,source_F_fax_batch/intake_batch_005.pdf,17,source_F_fax_batch/intake_batch_002.pdf,15,ocr,ocr,49,37,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.7089,,unlabeled,0.7089,False,False,False,False,,False,,False,,False,,False,49,37,37,86,,
5196,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7088,source_B_email_attachment/intake_batch_006.pdf,6,source_B_email_attachment/intake_batch_005.pdf,1,ocr,ocr,63,38,openai_ocr_fallback,tesseract_usable,True,True,False,True,True,False,False,False,embedding_similarity=0.7088,,unlabeled,0.7088,False,False,False,False,,False,,False,,False,,False,63,38,38,101,,
5197,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7088,source_C_scanned_mail/intake_batch_006.pdf,4,source_C_scanned_mail/intake_batch_004.pdf,8,ocr,ocr,56,42,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.7088,,unlabeled,0.7088,False,False,False,False,,False,,False,,False,,False,56,42,42,98,,
5198,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7086,source_E_manual_rescan/intake_batch_001.pdf,7,source_F_fax_batch/intake_batch_004.pdf,5,native,ocr,45,28,native_only,tesseract_usable,False,True,False,True,False,False,False,False,embedding_similarity=0.7086,,unlabeled,0.7086,False,False,False,False,,False,,False,,False,,False,45,28,28,73,,
5199,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7085,source_A_client_upload/intake_batch_005.pdf,10,source_B_email_attachment/intake_batch_004.pdf,16,ocr,ocr,72,78,openai_ocr_fallback,openai_ocr_fallback,True,True,False,False,True,True,False,False,embedding_similarity=0.7085,,unlabeled,0.7085,False,False,False,False,,False,,False,,False,,False,72,78,72,150,,
5200,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7084,source_D_legacy_export/intake_batch_005.pdf,6,source_F_fax_batch/intake_batch_005.pdf,18,ocr,ocr,38,94,tesseract_usable,openai_ocr_fallback,True,True,True,False,False,True,False,False,embedding_similarity=0.7084,,unlabeled,0.7084,False,False,False,False,,False,,False,,False,,False,38,94,38,132,,
5201,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7081,source_E_manual_rescan/intake_batch_002.pdf,1,source_F_fax_batch/intake_batch_003.pdf,8,ocr,ocr,51,38,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.7081,,unlabeled,0.7081,False,False,False,False,,False,,False,,False,,False,51,38,38,89,,
5202,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7075,source_C_scanned_mail/intake_batch_002.pdf,2,source_C_scanned_mail/intake_batch_004.pdf,8,ocr,ocr,87,42,openai_ocr_fallback,tesseract_usable,True,True,False,True,True,False,False,False,embedding_similarity=0.7075,,unlabeled,0.7075,False,False,False,False,,False,,False,,False,,False,87,42,42,129,,
5203,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7075,source_C_scanned_mail/intake_batch_003.pdf,3,source_C_scanned_mail/intake_batch_003.pdf,9,ocr,ocr,32,42,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.7075,,unlabeled,0.7075,False,False,False,False,,False,,False,,False,,True,32,42,32,74,,
5204,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7073,source_D_legacy_export/intake_batch_004.pdf,9,source_D_legacy_export/intake_batch_001.pdf,13,ocr,ocr,56,39,openai_ocr_fallback,tesseract_usable,True,True,False,True,True,False,False,False,embedding_similarity=0.7073,,unlabeled,0.7073,False,False,False,False,,False,,False,,False,,False,56,39,39,95,,
5205,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7073,source_D_legacy_export/intake_batch_005.pdf,6,source_E_manual_rescan/intake_batch_004.pdf,14,ocr,ocr,38,47,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.7073,,unlabeled,0.7073,False,False,False,False,,False,,False,,False,,False,38,47,38,85,,
5206,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7068,source_D_legacy_export/intake_batch_001.pdf,18,source_C_scanned_mail/intake_batch_004.pdf,8,ocr,ocr,73,42,openai_ocr_fallback,tesseract_usable,True,True,False,True,True,False,False,False,embedding_similarity=0.7068,,unlabeled,0.7068,False,False,False,False,,False,,False,,False,,False,73,42,42,115,,
5207,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7067,source_B_email_attachment/intake_batch_004.pdf,18,source_F_fax_batch/evidence_bundle_partial_0011_excerpt.pdf,2,ocr,ocr,27,38,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.7067,,unlabeled,0.7067,False,False,False,False,,False,,False,,False,,False,27,38,27,65,,
5208,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7066,source_D_legacy_export/intake_batch_004.pdf,1,source_F_fax_batch/intake_batch_004.pdf,3,ocr,ocr,81,42,openai_ocr_fallback,tesseract_usable,True,True,False,True,True,False,False,False,embedding_similarity=0.7066,,unlabeled,0.7066,False,False,False,False,,False,,False,,False,,False,81,42,42,123,,
5209,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7065,source_D_legacy_export/intake_batch_005.pdf,6,source_E_manual_rescan/intake_batch_004.pdf,2,ocr,ocr,38,37,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.7065,,unlabeled,0.7065,False,False,False,False,,False,,False,,False,,False,38,37,37,75,,
5210,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7064,source_A_client_upload/intake_batch_002.pdf,13,source_F_fax_batch/intake_batch_001.pdf,16,ocr,ocr,34,93,tesseract_usable,openai_ocr_fallback,True,True,True,False,False,True,False,False,embedding_similarity=0.7064,,unlabeled,0.7064,False,False,False,False,,False,,False,,False,,False,34,93,34,127,,
5211,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7062,source_D_legacy_export/intake_batch_005.pdf,6,source_F_fax_batch/intake_batch_002.pdf,6,ocr,ocr,38,51,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.7062,,unlabeled,0.7062,False,False,False,False,,False,,False,,False,,False,38,51,38,89,,
5212,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.706,source_E_manual_rescan/intake_batch_004.pdf,10,source_F_fax_batch/intake_batch_004.pdf,13,ocr,ocr,69,41,openai_ocr_fallback,openai_ocr_fallback,True,True,False,False,True,True,False,False,embedding_similarity=0.7060,,unlabeled,0.706,False,False,False,False,,False,,False,,False,,False,69,41,41,110,,
5213,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7059,source_C_scanned_mail/intake_batch_001.pdf,12,source_C_scanned_mail/intake_batch_003.pdf,13,ocr,ocr,50,39,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.7059,,unlabeled,0.7059,False,False,False,False,,False,,False,,False,,False,50,39,39,89,,
5214,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7059,source_C_scanned_mail/intake_batch_001.pdf,18,source_C_scanned_mail/intake_batch_003.pdf,14,ocr,ocr,55,50,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.7059,,unlabeled,0.7059,False,False,False,False,,False,,False,,False,,False,55,50,50,105,,
5215,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7058,source_D_legacy_export/intake_batch_004.pdf,17,source_C_scanned_mail/intake_batch_005.pdf,18,ocr,ocr,93,72,openai_ocr_fallback,openai_ocr_fallback,True,True,False,False,True,True,False,False,embedding_similarity=0.7058,,unlabeled,0.7058,False,False,False,False,,False,,False,,False,,False,93,72,72,165,,
5216,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7058,source_E_manual_rescan/intake_batch_003.pdf,5,source_C_scanned_mail/intake_batch_005.pdf,12,ocr,ocr,46,36,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.7058,,unlabeled,0.7058,False,False,False,False,,False,,False,,False,,False,46,36,36,82,,
5217,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7055,source_E_manual_rescan/intake_batch_002.pdf,12,source_D_legacy_export/evidence_bundle_partial_0013_full.pdf,5,ocr,ocr,53,43,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.7055,,unlabeled,0.7055,False,False,False,False,,False,,False,,False,,False,53,43,43,96,,
5218,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7054,source_E_manual_rescan/intake_batch_004.pdf,14,source_D_legacy_export/evidence_bundle_partial_0013_full.pdf,5,ocr,ocr,47,43,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.7054,,unlabeled,0.7054,False,False,False,False,,False,,False,,False,,False,47,43,43,90,,
5219,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7051,source_C_scanned_mail/intake_batch_003.pdf,18,source_C_scanned_mail/intake_batch_003.pdf,8,ocr,ocr,42,32,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.7051,,unlabeled,0.7051,False,False,False,False,,False,,False,,False,,True,42,32,32,74,,
5220,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7048,source_A_client_upload/intake_batch_002.pdf,5,source_B_email_attachment/intake_batch_004.pdf,16,ocr,ocr,70,78,openai_ocr_fallback,openai_ocr_fallback,True,True,False,False,True,True,False,False,embedding_similarity=0.7048,,unlabeled,0.7048,False,False,False,False,,False,,False,,False,,False,70,78,70,148,,
5221,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7046,source_F_fax_batch/intake_batch_005.pdf,5,source_E_manual_rescan/intake_batch_002.pdf,10,ocr,ocr,69,42,openai_ocr_fallback,tesseract_usable,True,True,False,True,True,False,False,False,embedding_similarity=0.7046,,unlabeled,0.7046,False,False,False,False,,False,,False,,False,,False,69,42,42,111,,
5222,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7043,source_B_email_attachment/intake_batch_006.pdf,7,source_C_scanned_mail/intake_batch_004.pdf,8,ocr,ocr,89,42,openai_ocr_fallback,tesseract_usable,True,True,False,True,True,False,False,False,embedding_similarity=0.7043,,unlabeled,0.7043,False,False,False,False,,False,,False,,False,,False,89,42,42,131,,
5223,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7042,source_C_scanned_mail/intake_batch_005.pdf,13,source_F_fax_batch/evidence_bundle_partial_0011_excerpt.pdf,2,native,ocr,47,38,native_only,tesseract_usable,False,True,False,True,False,False,False,False,embedding_similarity=0.7042,,unlabeled,0.7042,False,False,False,False,,False,,False,,False,,False,47,38,38,85,,
5224,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7039,source_C_scanned_mail/intake_batch_002.pdf,14,source_A_client_upload/intake_batch_001.pdf,15,ocr,ocr,72,42,openai_ocr_fallback,tesseract_usable,True,True,False,True,True,False,False,False,embedding_similarity=0.7039,,unlabeled,0.7039,False,False,False,False,,False,,False,,False,,False,72,42,42,114,,
5225,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7039,source_C_scanned_mail/intake_batch_005.pdf,13,source_D_legacy_export/evidence_bundle_partial_0008_excerpt.pdf,2,native,ocr,47,38,native_only,tesseract_usable,False,True,False,True,False,False,False,False,embedding_similarity=0.7039,,unlabeled,0.7039,False,False,False,False,,False,,False,,False,,False,47,38,38,85,,
5226,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.7035,source_B_email_attachment/intake_batch_002.pdf,15,source_F_fax_batch/evidence_bundle_partial_0015_full.pdf,4,ocr,ocr,43,32,openai_ocr_fallback,tesseract_usable,True,True,False,True,True,False,False,False,embedding_similarity=0.7035,,unlabeled,0.7035,False,False,False,False,,False,,False,,False,,False,43,32,32,75,,
